,off_avg,def_avg,ovr
slowpoke,0.599767720449797,0.5083729049236081,0.09139481552618889
slowbro,0.8767503659756978,0.32375798308070375,0.552992382894994
magnemite,0.6867310981881041,0.607767061041111,0.07896403714699307
magneton,0.8272811292725285,0.4020029651610724,0.42527816411145614
farfetchd,0.4525821300655656,0.6859961721726476,-0.23341404210708205
doduo,0.6376311031381428,1.0113171823016571,-0.3736860791635144
dodrio,0.7730529295937035,0.6102334450618617,0.1628194845318418
seel,0.6220638206302401,0.5079140104872172,0.11414981014302295
dewgong,0.908874666248805,0.3758216609970461,0.5330530052517588
grimer,0.6194712199369374,0.662769006605358,-0.043297786668420546
muk,0.7689620412608537,0.43157965935858794,0.33738238190226577
shellder,0.5253308702156896,0.7183359503389533,-0.19300508012326367
cloyster,0.7806206804874847,0.43061235457602476,0.3500083259114599
gastly,0.6927373676462559,0.7458876189304545,-0.05315025128419859
haunter,0.7800101462156923,0.5514493143587564,0.22856083185693588
gengar,0.8708117595872326,0.42761833670791205,0.4431934228793205
onix,0.5451923655947774,1.5952437242067774,-1.050051358612
drowzee,0.751331323966434,0.48053946508626016,0.27079185888017376
hypno,0.9074729727292891,0.3134979607948928,0.5939750119343963
krabby,0.48964112054126596,0.9537187550843623,-0.46407763454309636
kingler,0.6206252997023501,0.549250987359251,0.0713743123430991
voltorb,0.5200705754471554,0.69579479904135,-0.1757242235941946
electrode,0.6738638211712569,0.47550685850118213,0.19835696267007474
exeggcute,0.6300730637202001,0.5787106406537472,0.05136242306645289
exeggcutor,1.0797651238709831,0.3346954304368489,0.7450696934341342
cubone,0.5703548486824765,0.7994236924891779,-0.22906884380670134
marowak,0.7385295200351023,0.6531912980594013,0.08533822197570096
hitmonlee,0.5937782015785712,1.5418037693171824,-0.9480255677386112
hitmonchan,0.5119101821687022,0.735763320832992,-0.2238531386642898
lickitung,0.634358365268973,0.3886338304711579,0.2457245347978152
koffing,0.619895190668129,0.6356163434360148,-0.01572115276788577
weezing,0.7851668259292472,0.4262139325381508,0.3589528933910964
rhyhorn,0.7975521517151815,1.1842077057361555,-0.38665555402097407
rhydon,1.1132161374811858,0.8261185887816664,0.2870975486995193
chansey,0.8332106840271234,0.4768345708743061,0.35637611315281736
tangela,0.5331389918799939,0.4093545899255233,0.1237844019544706
kangaskhan,0.7307999680907732,0.4130001960078255,0.31779977208294763
horsea,0.62455853406694,0.6202194867280558,0.004339047338884128
seadra,0.780378777641329,0.40949945261042014,0.3708793250309089
goldeen,0.5281779460025084,0.6538583512669036,-0.12568040526439517
seaking,0.7118849387092655,0.41709896194282237,0.29478597676644314
staryu,0.7239847528559116,0.6652325093106916,0.05875224354522002
starmie,1.0333492177851684,0.3920176536746381,0.6413315641105304
mr. mime,0.8399872416627278,0.45623879837855746,0.38374844328417035
scyther,0.45812226015074214,0.7011770851845343,-0.24305482503379205
jynx,0.9517435175806306,0.568298647425606,0.3834448701550246
electabuzz,0.7353018706629887,0.5016750703252801,0.23362680033770855
magmar,0.6706981638881698,0.5681898108450056,0.10250835304316419
pinsir,0.5148041827417117,0.5241784113925724,-0.009374228650860683
tauros,0.7860380159566023,0.3736494837973301,0.4123885321592722
magikarp,0.05372155270366556,1.1834231221807439,-1.1297015694770782
gyarados,0.951733974067127,0.4459307693885768,0.5058032046785502
lapras,1.0198738476837497,0.305244823251122,0.7146290244326277
ditto,0.0,0.6347663494208956,-0.6347663494208956
eevee,0.3986978478495182,0.5484893666697073,-0.14979151882018904
vaporeon,0.8679095797836618,0.29658573841815383,0.571323841365508
jolteon,0.8060132206985946,0.4728899947541972,0.33312322594439747
flareon,0.7803040072034579,0.522618357320884,0.2576856498825739
porygon,0.6540616251816337,0.4305304533306021,0.22353117185103166
omanyte,0.7429383718131829,0.6500820695150209,0.092856302298162
omastar,0.897320252734666,0.42121503236102564,0.47610522037364034
kabuto,0.5163709131520192,0.9676586573465485,-0.45128774419452933
kabutops,0.6967299323153949,0.6003795835693461,0.09635034874604886
aerodactyl,0.5377088817608965,0.5468100973350952,-0.00910121557419874
snorlax,0.9655562691273774,0.2818585127572603,0.683697756370117
articuno,1.0105090364221578,0.3671340307207432,0.6433750057014147
zapdos,0.9629652645521162,0.3199545159527052,0.643010748599411
moltres,0.8230544248359722,0.40744814177881744,0.41560628305715486
dratini,0.5124989445735556,0.7237898929953739,-0.21129094842181828
dragonair,0.634428519752699,0.49720784350318264,0.1372206762495164
dragonite,0.8350842510654518,0.49434202840329955,0.34074222266215226
mewtwo,1.2975721634645283,0.2312510227139094,1.066321140750619
mew,1.062784314034824,0.25438504234067966,0.8083992716941444
