,off_avg,def_avg,ovr
nidoran_f,5.213534244442522,12.0387901171676,-6.825255872725078
ekans,5.702619584306272,12.617334437086093,-6.914714852779821
nidoran_m,5.852618117529956,12.996024834437085,-7.143406716907129
zubat,5.880120292091896,13.895237464522234,-8.015117172430337
hitmonlee,14.686023974156074,13.45870682422663,1.2273171499294442
hitmonchan,8.296648628040124,12.473778606756644,-4.17712997871652
doduo,12.622923198915778,12.68806538421108,-0.06514218529530247
machop,8.953268032879938,13.644624030274363,-4.6913559973944245
mankey,6.9323477176573745,15.09667265846736,-8.164324940809987
pidgey,5.880997952949119,13.101062677388835,-7.220064724439716
spearow,9.815013054301913,15.197711956134729,-5.382698901832816
onix,6.059191248400469,21.64585002759382,-15.58665877919335
rhyhorn,6.443620075555675,22.201230626234462,-15.757610550678788
sandshrew,5.676852125722036,15.230345279833784,-9.553493154111749
geodude,15.674459683669257,22.132618322295805,-6.458158638626548
krabby,8.191513557232687,11.922185430463578,-3.7306718732308912
jigglypuff,7.560748170734251,19.136705298013243,-11.575957127278993
rattata,7.068867447070607,15.600532639545884,-8.531665192475277
metapod,2.353372604919578,15.375542444310655,-13.022169839391077
kakuna,3.2636619783677445,17.206241059602647,-13.942579081234902
magikarp,2.120394911731312,14.838799217338956,-12.718404305607644
caterpie,2.586350298107844,19.317902554399247,-16.7315522562914
weedle,3.422769153820803,22.025724061810156,-18.602954907989353
